gift_id,occasion,gift_name,category,price_usd,giver_age,receiver_age,relationship,purchase_channel,country,date,message
GFT100889,Baby Shower,Baby Blanket,Baby,63.14,44,72,Partner,Online,Germany,2020-04-12,Wishing you a wonderful Baby Shower.
GFT100890,Anniversary,Photo Frame,Home Decor,47.94,20,50,Colleague,In-store,Australia,2022-07-28,Congrats on your Anniversary!
GFT100891,Valentine's Day,Couple Ring,Accessories,98.76,35,10,Self,Online,Canada,2021-02-20,Wishing you a wonderful Valentine's Day.
GFT100892,Mother's Day,Handbag,Bags,88.09,67,75,Self,Online,USA,2023-11-05,Happy Mother's Day! Hope you like it.
GFT100893,Housewarming,Doormat,Home Decor,27.38,30,49,Colleague,Online,USA,2025-03-17,Happy Housewarming! Hope you like it.
GFT100894,Christmas,Sweater,Clothing,342.81,58,63,Family,In-store,Canada,2018-02-04,A small gift for your Christmas.
GFT100895,Christmas,Christmas Ornament,Home Decor,177.35,46,46,Colleague,In-store,India,2023-12-15,A small gift for your Christmas.
GFT100896,Mother's Day,Spa Voucher,Experience,115.98,27,25,Relative,Online,UAE,2021-08-23,Wishing you a wonderful Mother's Day.
GFT100897,Birthday,Headphones,Electronics,413.07,35,6,Friend,Handmade,UAE,2021-04-06,Happy Birthday! Hope you like it.
GFT100898,Mother's Day,Flowers,Flowers,190.81,17,1,Relative,In-store,India,2024-08-31,Wishing you a wonderful Mother's Day.
GFT100899,Christmas,Toy,Toys,55.36,16,11,Relative,In-store,India,2020-01-13,Wishing you a wonderful Christmas.
GFT100900,Birthday,Cake,Food,3.2,65,82,Relative,Online,India,2021-08-30,Congrats on your Birthday!
GFT100901,Father's Day,Tool Kit,Tools,135.99,56,53,Self,Handmade,UK,2022-09-12,With love on your Father's Day.
GFT100902,Eid,Traditional Clothes,Clothing,121.66,66,65,Colleague,Online,USA,2023-09-12,A small gift for your Eid.
GFT100903,Anniversary,Jewelry,Accessories,244.93,53,34,Self,Online,USA,2018-02-03,Happy Anniversary! Hope you like it.
GFT100904,Christmas,Gift Basket,Food & Beverage,6.75,36,41,Partner,Online,India,2019-06-28,Happy Christmas! Hope you like it.
GFT100905,Anniversary,Dinner Voucher,Experience,508.06,22,1,Family,In-store,USA,2021-01-30,Wishing you a wonderful Anniversary.
GFT100906,Valentine's Day,Chocolates,Food,45.55,53,75,Relative,Online,India,2019-01-20,Happy Valentine's Day! Hope you like it.
GFT100907,Christmas,Gift Basket,Food & Beverage,186.88,42,58,Relative,In-store,Canada,2022-10-09,With love on your Christmas.
GFT100908,Father's Day,Wallet,Accessories,104.09,46,76,Friend,Online,India,2021-09-13,A small gift for your Father's Day.
GFT100909,Mother's Day,Chocolates,Food,60.39,24,1,Family,Online,Australia,2022-06-30,With love on your Mother's Day.
GFT100910,Valentine's Day,Love Letter,Flowers,164.5,34,19,Colleague,In-store,India,2018-12-13,Happy Valentine's Day! Hope you like it.
GFT100911,Baby Shower,Diaper Pack,Baby,83.15,58,67,Friend,In-store,Canada,2023-06-27,Wishing you a wonderful Baby Shower.
GFT100912,Mother's Day,Spa Voucher,Experience,345.5,20,13,Acquaintance,Online,India,2021-07-25,Happy Mother's Day! Hope you like it.
GFT100913,Birthday,Teddy Bear,Toys,36.56,64,80,Acquaintance,Online,USA,2025-09-26,Congrats on your Birthday!
GFT100914,Baby Shower,Toy Set,Baby,22.21,21,6,Self,In-store,India,2020-08-24,Wishing you a wonderful Baby Shower.
GFT100915,Birthday,Headphones,Electronics,901.73,52,67,Partner,In-store,USA,2020-01-25,Happy Birthday! Hope you like it.
GFT100916,Birthday,Book,Books,4.82,64,71,Acquaintance,Online,India,2025-03-17,With love on your Birthday.
GFT100917,Valentine's Day,Heart Necklace,Accessories,140.13,23,40,Colleague,In-store,India,2022-12-10,A small gift for your Valentine's Day.
GFT100918,Birthday,Watch,Accessories,87.36,46,43,Family,In-store,India,2025-08-17,Happy Birthday! Hope you like it.
GFT100919,Birthday,Backpack,Bags,81.18,45,74,Friend,Online,USA,2020-08-05,Happy Birthday! Hope you like it.
GFT100920,Birthday,Headphones,Electronics,753.59,19,1,Partner,Online,Canada,2025-09-09,Wishing you a wonderful Birthday.
GFT100921,Wedding,Toaster,Home Appliances,629.4,68,74,Colleague,In-store,USA,2023-01-13,A small gift for your Wedding.
GFT100922,Graduation,Pen Set,Stationery,59.05,70,85,Partner,Online,India,2022-07-29,Wishing you a wonderful Graduation.
GFT100923,Mother's Day,Spa Voucher,Experience,294.67,52,25,Colleague,Online,UAE,2025-10-28,Happy Mother's Day! Hope you like it.
GFT100924,Birthday,Cake,Food,59.89,34,48,Self,In-store,India,2025-07-17,Wishing you a wonderful Birthday.
GFT100925,Graduation,Certificate Frame,Toys,49.73,36,12,Colleague,In-store,India,2024-09-24,Wishing you a wonderful Graduation.
GFT100926,Anniversary,Flowers,Flowers,80.8,61,80,Self,Online,India,2021-07-09,Congrats on your Anniversary!
GFT100927,Birthday,Watch,Accessories,78.43,53,78,Family,In-store,USA,2025-02-18,Wishing you a wonderful Birthday.
GFT100928,Anniversary,Perfume,Personal Care,88.06,32,8,Relative,In-store,Germany,2020-07-29,Happy Anniversary! Hope you like it.
GFT100929,Christmas,Christmas Ornament,Home Decor,99.15,59,67,Partner,Online,India,2019-01-08,Happy Christmas! Hope you like it.
GFT100930,Graduation,Books,Home Appliances,229.18,54,27,Self,Handmade,India,2018-11-08,Happy Graduation! Hope you like it.
GFT100931,Birthday,Cake,Food,59.08,20,43,Friend,In-store,USA,2020-02-25,A small gift for your Birthday.
GFT100932,Baby Shower,Feeding Bottle,Baby,28.43,62,65,Colleague,Online,UK,2018-06-02,A small gift for your Baby Shower.
GFT100933,Christmas,Gift Basket,Food & Beverage,148.0,38,46,Partner,In-store,UAE,2025-01-30,Happy Christmas! Hope you like it.
GFT100934,Anniversary,Wine,Food & Beverage,83.06,32,20,Relative,In-store,UK,2025-06-24,Congrats on your Anniversary!
GFT100935,Christmas,Toy,Toys,51.83,31,51,Relative,Handmade,USA,2021-10-11,Congrats on your Christmas!
GFT100936,Christmas,Gift Basket,Food & Beverage,221.88,48,38,Friend,In-store,UAE,2021-02-13,With love on your Christmas.
GFT100937,Housewarming,Indoor Plant,Home Decor,40.51,17,41,Family,Online,UAE,2025-08-27,Wishing you a wonderful Housewarming.
GFT100938,Wedding,Vase,Home Decor,186.98,68,43,Friend,In-store,Germany,2019-08-02,Congrats on your Wedding!
GFT100939,Wedding,Cash Gift,Cash,852.85,42,25,Partner,Online,India,2025-01-19,A small gift for your Wedding.
GFT100940,Anniversary,Photo Frame,Home Decor,76.65,44,70,Colleague,Online,USA,2019-07-11,Congrats on your Anniversary!
GFT100941,Anniversary,Wine,Food & Beverage,182.72,27,25,Relative,Online,India,2018-04-23,Wishing you a wonderful Anniversary.
GFT100942,Christmas,Toy,Toys,14.96,60,32,Self,In-store,Canada,2022-08-03,With love on your Christmas.
GFT100943,Valentine's Day,Love Letter,Electronics,489.13,70,42,Partner,Online,Germany,2024-05-26,Happy Valentine's Day! Hope you like it.
GFT100944,Birthday,Cake,Food,67.72,42,16,Partner,In-store,USA,2022-10-08,Happy Birthday! Hope you like it.
GFT100945,Christmas,Hot Cocoa Set,Food & Beverage,257.06,19,6,Relative,Online,India,2020-08-06,Happy Christmas! Hope you like it.
GFT100946,Housewarming,Serving Tray,Home Appliances,155.5,50,57,Acquaintance,Online,USA,2023-08-12,With love on your Housewarming.
GFT100947,Birthday,Backpack,Bags,101.29,41,30,Acquaintance,In-store,USA,2019-01-27,Wishing you a wonderful Birthday.
GFT100948,Birthday,Cake,Food,31.57,54,75,Self,Online,USA,2021-05-28,Happy Birthday! Hope you like it.
GFT100949,Eid,Gift Hamper,Food & Beverage,138.47,49,23,Acquaintance,Online,India,2020-11-27,Wishing you a wonderful Eid.
GFT100950,Baby Shower,Diaper Pack,Baby,97.19,30,5,Partner,In-store,India,2020-03-12,Happy Baby Shower! Hope you like it.
GFT100951,Diwali,Gift Hamper,Food & Beverage,118.0,34,24,Partner,Online,USA,2020-01-23,A small gift for your Diwali.
GFT100952,Wedding,Kitchen Set,Home Appliances,831.03,68,92,Relative,In-store,UK,2019-10-18,With love on your Wedding.
GFT100953,Birthday,Perfume,Personal Care,81.94,20,37,Friend,Online,USA,2019-07-24,With love on your Birthday.
GFT100954,Christmas,Christmas Ornament,Home Decor,386.82,66,38,Partner,In-store,USA,2025-03-16,Happy Christmas! Hope you like it.
GFT100955,Baby Shower,Diaper Pack,Baby,149.82,31,56,Friend,In-store,UAE,2024-07-21,A small gift for your Baby Shower.
GFT100956,Valentine's Day,Plush Toy,Toys,52.42,57,30,Colleague,In-store,Germany,2019-07-20,A small gift for your Valentine's Day.
GFT100957,Birthday,Perfume,Personal Care,133.09,63,53,Relative,Online,India,2024-05-21,With love on your Birthday.
GFT100958,Anniversary,Photo Frame,Home Decor,203.62,66,71,Partner,In-store,Canada,2022-07-13,A small gift for your Anniversary.
GFT100959,Housewarming,Wall Art,Home Decor,135.65,47,49,Partner,Online,Canada,2025-08-23,Congrats on your Housewarming!
GFT100960,Christmas,Toy,Toys,78.07,53,63,Family,Handmade,Canada,2023-06-25,With love on your Christmas.
GFT100961,Wedding,Cash Gift,Cash,615.0,19,38,Partner,In-store,USA,2019-04-03,A small gift for your Wedding.
GFT100962,Valentine's Day,Couple Ring,Accessories,83.4,48,35,Acquaintance,Online,Canada,2021-06-04,A small gift for your Valentine's Day.
GFT100963,Birthday,Sunglasses,Accessories,114.39,65,91,Self,Online,UAE,2023-06-14,Happy Birthday! Hope you like it.
GFT100964,Eid,Perfume,Personal Care,152.48,54,60,Friend,Online,UK,2025-12-20,A small gift for your Eid.
GFT100965,Mother's Day,Perfume,Personal Care,115.56,50,28,Friend,Handmade,India,2022-09-04,With love on your Mother's Day.
GFT100966,Birthday,Book,Books,39.81,59,46,Partner,Online,India,2019-11-08,With love on your Birthday.
GFT100967,Birthday,Perfume,Personal Care,100.62,60,43,Relative,In-store,India,2022-11-05,A small gift for your Birthday.
GFT100968,Christmas,Toy,Toys,46.76,22,1,Partner,In-store,USA,2020-07-25,With love on your Christmas.
GFT100969,Graduation,Pen Set,Stationery,29.27,28,37,Relative,Online,India,2019-08-16,A small gift for your Graduation.
GFT100970,Valentine's Day,Heart Necklace,Accessories,163.47,41,21,Family,Online,Canada,2025-02-26,With love on your Valentine's Day.
GFT100971,Christmas,Gift Basket,Food & Beverage,175.09,28,29,Partner,Online,Canada,2018-06-01,Happy Christmas! Hope you like it.
GFT100972,Christmas,Christmas Ornament,Home Decor,37.77,21,16,Relative,Online,Canada,2022-02-04,A small gift for your Christmas.
GFT100973,Mother's Day,Spa Voucher,Experience,157.79,20,3,Family,In-store,Australia,2020-03-05,A small gift for your Mother's Day.
GFT100974,Birthday,Gift Card,Gift Cards,106.89,60,79,Acquaintance,Handmade,UK,2025-06-13,Happy Birthday! Hope you like it.
GFT100975,Eid,Traditional Clothes,Clothing,242.23,63,66,Colleague,Online,USA,2018-12-29,Wishing you a wonderful Eid.
GFT100976,Baby Shower,Diaper Pack,Baby,154.08,55,65,Partner,Online,India,2020-05-29,Wishing you a wonderful Baby Shower.
GFT100977,Valentine's Day,Heart Necklace,Accessories,87.09,28,26,Acquaintance,Handmade,USA,2021-05-17,Happy Valentine's Day! Hope you like it.
GFT100978,Wedding,Cutlery Set,Home Appliances,387.46,33,32,Colleague,Online,USA,2022-09-24,Congrats on your Wedding!
GFT100979,Christmas,Board Game,Toys,65.6,29,1,Family,In-store,UK,2022-05-05,With love on your Christmas.
GFT100980,Graduation,Watch,Accessories,131.71,36,58,Relative,Handmade,Canada,2024-09-07,Congrats on your Graduation!
GFT100981,Baby Shower,Baby Clothes,Baby,70.61,40,60,Friend,Online,India,2024-05-29,Happy Baby Shower! Hope you like it.
GFT100982,Wedding,Home Decor,Home Decor,98.54,34,25,Partner,Online,India,2025-09-28,With love on your Wedding.
GFT100983,Birthday,Teddy Bear,Toys,58.58,69,70,Relative,Online,India,2022-08-10,A small gift for your Birthday.
GFT100984,Christmas,Sweater,Clothing,135.39,70,82,Colleague,In-store,India,2021-02-20,Wishing you a wonderful Christmas.
GFT100985,Anniversary,Couple Watch Set,Accessories,221.07,31,56,Partner,Online,India,2024-02-02,With love on your Anniversary.
GFT100986,Father's Day,Tool Kit,Tools,246.98,41,64,Friend,Online,India,2024-06-17,Congrats on your Father's Day!
GFT100987,Valentine's Day,Plush Toy,Toys,32.82,37,54,Colleague,Online,USA,2024-08-14,A small gift for your Valentine's Day.
GFT100988,Birthday,Sunglasses,Accessories,48.78,62,83,Acquaintance,Handmade,India,2018-12-16,Happy Birthday! Hope you like it.
GFT100989,Eid,Traditional Clothes,Clothing,256.65,65,60,Acquaintance,In-store,India,2022-03-28,A small gift for your Eid.
GFT100990,Diwali,Gift Hamper,Food & Beverage,193.73,67,72,Partner,Online,USA,2021-10-27,Wishing you a wonderful Diwali.
GFT100991,Birthday,Headphones,Electronics,390.59,40,11,Relative,Online,India,2024-08-14,Wishing you a wonderful Birthday.
GFT100992,Birthday,Cake,Food,73.74,59,33,Partner,In-store,Australia,2024-05-13,With love on your Birthday.
GFT100993,Mother's Day,Spa Voucher,Experience,22.36,58,38,Relative,In-store,Canada,2018-12-03,Congrats on your Mother's Day!
GFT100994,Valentine's Day,Heart Necklace,Accessories,33.14,29,54,Relative,Online,USA,2021-10-31,With love on your Valentine's Day.
GFT100995,Housewarming,Cookware,Home Appliances,695.44,36,38,Relative,Online,UK,2018-01-29,Happy Housewarming! Hope you like it.
GFT100996,Valentine's Day,Love Letter,Accessories,172.06,51,62,Acquaintance,Online,USA,2021-10-26,A small gift for your Valentine's Day.
GFT100997,Birthday,Perfume,Personal Care,161.77,34,62,Family,Online,Australia,2020-09-02,A small gift for your Birthday.
GFT100998,Christmas,Toy,Toys,72.95,27,37,Partner,In-store,UK,2023-03-10,A small gift for your Christmas.
GFT100999,Christmas,Board Game,Toys,68.98,41,14,Relative,Online,India,2021-03-21,Happy Christmas! Hope you like it.
GFT101000,Graduation,Watch,Accessories,118.95,55,28,Friend,In-store,India,2020-09-17,Happy Graduation! Hope you like it.
GFT101001,Eid,Sweets Box,Food,74.43,66,55,Family,Online,USA,2020-09-19,With love on your Eid.
GFT101002,Graduation,Certificate Frame,Home Appliances,121.59,17,32,Relative,Online,India,2023-01-31,Congrats on your Graduation!
GFT101003,Birthday,Gift Card,Gift Cards,106.91,51,35,Self,Online,UAE,2025-09-02,A small gift for your Birthday.
GFT101004,Valentine's Day,Roses,Flowers,53.97,55,82,Acquaintance,In-store,India,2020-07-31,Congrats on your Valentine's Day!
GFT101005,Anniversary,Perfume,Personal Care,80.37,37,27,Self,In-store,India,2024-08-04,With love on your Anniversary.
GFT101006,Graduation,Certificate Frame,Food,48.53,30,52,Relative,Handmade,India,2018-03-29,With love on your Graduation.
GFT101007,Baby Shower,Diaper Pack,Baby,181.72,41,26,Friend,In-store,USA,2022-08-09,Wishing you a wonderful Baby Shower.
GFT101008,Father's Day,Tool Kit,Tools,160.01,44,70,Friend,Online,UK,2025-10-08,Congrats on your Father's Day!
GFT101009,Birthday,Headphones,Electronics,978.07,39,69,Family,Online,India,2023-09-13,Congrats on your Birthday!
GFT101010,Baby Shower,Toy Set,Baby,91.99,61,71,Self,Online,UK,2021-04-04,Congrats on your Baby Shower!
GFT101011,Birthday,Cake,Food,43.38,50,33,Colleague,Online,India,2022-05-07,Congrats on your Birthday!
GFT101012,Anniversary,Flowers,Flowers,18.82,55,66,Colleague,Online,UAE,2018-03-08,Happy Anniversary! Hope you like it.
GFT101013,Birthday,Headphones,Electronics,454.53,69,45,Family,Online,India,2022-03-16,With love on your Birthday.
GFT101014,Valentine's Day,Roses,Flowers,45.05,65,84,Partner,Online,India,2025-07-12,Happy Valentine's Day! Hope you like it.
GFT101015,Birthday,Perfume,Personal Care,20.32,53,74,Colleague,Online,India,2023-01-27,With love on your Birthday.
GFT101016,Graduation,Laptop,Electronics,698.38,70,72,Friend,Online,USA,2022-11-02,Happy Graduation! Hope you like it.
GFT101017,Baby Shower,Baby Clothes,Baby,30.58,24,4,Acquaintance,Handmade,UK,2019-09-04,With love on your Baby Shower.
GFT101018,Wedding,Cash Gift,Cash,813.1,51,47,Friend,Online,India,2023-02-04,Happy Wedding! Hope you like it.
GFT101019,Father's Day,Gadget,Electronics,733.43,20,2,Acquaintance,Online,India,2024-04-22,Happy Father's Day! Hope you like it.
GFT101020,Anniversary,Dinner Voucher,Experience,152.0,19,1,Family,Online,Australia,2021-12-19,Congrats on your Anniversary!
GFT101021,Anniversary,Wine,Food & Beverage,107.16,21,36,Family,Online,UAE,2024-11-23,With love on your Anniversary.
GFT101022,Birthday,Sunglasses,Accessories,25.0,41,61,Friend,Online,India,2018-06-03,Congrats on your Birthday!
GFT101023,Eid,Sweets Box,Food,57.79,66,65,Friend,In-store,USA,2020-06-27,Congrats on your Eid!
GFT101024,Anniversary,Dinner Voucher,Experience,575.23,36,60,Self,Online,India,2020-08-09,Wishing you a wonderful Anniversary.
GFT101025,Graduation,Books,Accessories,172.4,39,49,Colleague,Handmade,India,2022-04-30,Happy Graduation! Hope you like it.
GFT101026,Diwali,Home Decor,Home Decor,223.23,57,42,Acquaintance,In-store,Germany,2025-05-22,Congrats on your Diwali!
GFT101027,Wedding,Vase,Home Decor,131.59,60,37,Colleague,Online,India,2025-10-27,A small gift for your Wedding.
GFT101028,Wedding,Kitchen Set,Home Appliances,851.3,61,65,Colleague,Online,Canada,2019-09-11,With love on your Wedding.
GFT101029,Anniversary,Photo Frame,Home Decor,28.84,31,50,Relative,In-store,USA,2019-07-25,Happy Anniversary! Hope you like it.
GFT101030,Father's Day,Tool Kit,Tools,98.94,57,43,Self,Online,UK,2023-03-25,Wishing you a wonderful Father's Day.
GFT101031,Graduation,Watch,Accessories,236.24,60,44,Acquaintance,Online,India,2020-12-08,Happy Graduation! Hope you like it.
GFT101032,Baby Shower,Baby Blanket,Baby,24.24,55,76,Colleague,In-store,UAE,2019-12-18,Congrats on your Baby Shower!
GFT101033,Father's Day,Wallet,Accessories,138.68,22,47,Friend,Online,Australia,2020-06-30,Wishing you a wonderful Father's Day.
GFT101034,Birthday,Gift Card,Gift Cards,28.41,21,35,Family,Online,Canada,2022-05-18,Wishing you a wonderful Birthday.
GFT101035,Christmas,Sweater,Clothing,146.52,53,76,Partner,Handmade,Germany,2021-07-17,With love on your Christmas.
GFT101036,Birthday,Teddy Bear,Toys,10.89,25,8,Family,Online,India,2018-06-25,With love on your Birthday.
GFT101037,Valentine's Day,Chocolates,Food,75.93,42,34,Acquaintance,Handmade,USA,2019-09-04,Wishing you a wonderful Valentine's Day.
GFT101038,Birthday,Teddy Bear,Toys,3.74,60,31,Friend,Handmade,Germany,2018-05-13,A small gift for your Birthday.
GFT101039,Birthday,Gift Card,Gift Cards,64.36,55,42,Family,Handmade,India,2020-04-18,A small gift for your Birthday.
GFT101040,Birthday,Sunglasses,Accessories,181.66,19,49,Friend,Online,USA,2020-12-16,A small gift for your Birthday.
GFT101041,Christmas,Sweater,Clothing,106.73,66,62,Self,Online,Canada,2019-02-09,Wishing you a wonderful Christmas.
GFT101042,Birthday,Teddy Bear,Toys,20.29,40,21,Partner,In-store,UK,2024-09-06,With love on your Birthday.
GFT101043,Birthday,Perfume,Personal Care,46.64,49,76,Acquaintance,Online,Canada,2024-08-25,Congrats on your Birthday!
GFT101044,Birthday,Headphones,Electronics,945.98,46,54,Self,Handmade,India,2025-08-19,Wishing you a wonderful Birthday.
GFT101045,Mother's Day,Chocolates,Food,40.05,21,47,Partner,In-store,UAE,2020-01-14,Happy Mother's Day! Hope you like it.
GFT101046,Mother's Day,Spa Voucher,Experience,300.98,62,47,Relative,In-store,UK,2025-03-02,Congrats on your Mother's Day!
GFT101047,Wedding,Home Decor,Home Decor,90.42,40,42,Relative,Online,Canada,2020-11-23,Wishing you a wonderful Wedding.
GFT101048,Diwali,Clothes,Food & Beverage,199.26,32,9,Acquaintance,Handmade,USA,2024-07-09,Wishing you a wonderful Diwali.
GFT101049,Housewarming,Cookware,Home Appliances,444.74,51,68,Friend,Online,UK,2024-06-02,Congrats on your Housewarming!
GFT101050,Valentine's Day,Heart Necklace,Accessories,143.58,44,43,Colleague,Online,UAE,2025-02-21,Wishing you a wonderful Valentine's Day.
GFT101051,Anniversary,Flowers,Flowers,36.11,23,52,Acquaintance,In-store,India,2020-03-12,Wishing you a wonderful Anniversary.
GFT101052,Christmas,Gift Basket,Food & Beverage,71.04,17,45,Family,Online,USA,2023-04-11,With love on your Christmas.
GFT101053,Birthday,Sunglasses,Accessories,83.89,21,48,Family,Online,India,2024-01-26,Wishing you a wonderful Birthday.
GFT101054,Graduation,Certificate Frame,Personal Care,56.29,34,63,Acquaintance,Online,UK,2023-06-23,Congrats on your Graduation!
GFT101055,Father's Day,Wallet,Accessories,125.24,43,36,Partner,In-store,USA,2023-02-19,A small gift for your Father's Day.
GFT101056,Birthday,Backpack,Bags,210.17,29,36,Relative,In-store,Australia,2024-09-08,Wishing you a wonderful Birthday.
GFT101057,Wedding,Cash Gift,Cash,973.71,35,36,Relative,Online,Germany,2019-11-14,A small gift for your Wedding.
GFT101058,Eid,Sweets Box,Food,75.25,69,75,Colleague,In-store,Australia,2025-04-03,Congrats on your Eid!
GFT101059,Father's Day,Watch,Accessories,56.2,18,15,Friend,Online,UK,2023-08-11,A small gift for your Father's Day.
GFT101060,Christmas,Christmas Ornament,Home Decor,221.74,61,76,Colleague,Online,India,2020-04-04,Happy Christmas! Hope you like it.
GFT101061,Baby Shower,Baby Blanket,Baby,43.37,20,26,Self,Online,UK,2025-08-21,With love on your Baby Shower.
GFT101062,Wedding,Home Decor,Home Decor,341.1,61,59,Self,Online,UK,2025-04-08,With love on your Wedding.
GFT101063,Christmas,Hot Cocoa Set,Food & Beverage,149.97,60,73,Self,Online,India,2025-07-26,Wishing you a wonderful Christmas.
GFT101064,Graduation,Watch,Accessories,244.14,54,72,Relative,Online,UK,2018-08-19,With love on your Graduation.
GFT101065,Birthday,Gift Card,Gift Cards,229.32,53,51,Colleague,Online,Canada,2022-03-24,Happy Birthday! Hope you like it.
GFT101066,Father's Day,Watch,Accessories,144.75,58,50,Colleague,Online,India,2024-05-02,A small gift for your Father's Day.
GFT101067,Wedding,Cash Gift,Cash,669.91,61,51,Self,Online,India,2020-09-21,With love on your Wedding.
GFT101068,Mother's Day,Handbag,Bags,179.88,69,60,Partner,Online,India,2024-06-10,A small gift for your Mother's Day.
GFT101069,Father's Day,Tie,Clothing,123.24,45,65,Family,Online,USA,2023-02-20,Wishing you a wonderful Father's Day.
GFT101070,Christmas,Board Game,Toys,13.02,33,7,Family,Online,India,2024-11-05,Wishing you a wonderful Christmas.
GFT101071,Housewarming,Serving Tray,Home Appliances,657.06,65,53,Colleague,In-store,USA,2025-07-03,With love on your Housewarming.
GFT101072,Christmas,Sweater,Clothing,48.64,34,19,Family,Online,Australia,2025-07-28,Wishing you a wonderful Christmas.
GFT101073,Mother's Day,Handbag,Bags,50.29,41,15,Partner,In-store,India,2024-12-25,A small gift for your Mother's Day.
GFT101074,Valentine's Day,Plush Toy,Toys,67.77,32,26,Self,Handmade,UK,2021-06-24,Wishing you a wonderful Valentine's Day.
GFT101075,Wedding,Kitchen Set,Home Appliances,225.14,39,42,Colleague,Handmade,India,2022-12-18,Congrats on your Wedding!
GFT101076,Wedding,Kitchen Set,Home Appliances,279.46,29,51,Family,Online,UK,2025-02-20,With love on your Wedding.
GFT101077,Christmas,Gift Basket,Food & Beverage,85.75,50,42,Acquaintance,Handmade,USA,2018-04-03,With love on your Christmas.
GFT101078,Baby Shower,Toy Set,Baby,139.04,38,58,Self,Online,Australia,2021-03-15,Congrats on your Baby Shower!
GFT101079,Father's Day,Tie,Clothing,298.23,36,28,Self,Online,UK,2018-04-29,Happy Father's Day! Hope you like it.
GFT101080,Graduation,Watch,Accessories,67.04,59,36,Family,In-store,USA,2019-01-09,Congrats on your Graduation!
GFT101081,Birthday,Cake,Food,66.68,64,63,Friend,Handmade,UAE,2022-02-07,A small gift for your Birthday.
GFT101082,Christmas,Board Game,Toys,49.73,68,56,Friend,Online,UK,2019-10-20,With love on your Christmas.
GFT101083,Birthday,Book,Books,44.94,66,49,Friend,In-store,UK,2023-04-24,Congrats on your Birthday!
GFT101084,Housewarming,Doormat,Home Decor,292.95,29,17,Relative,In-store,Australia,2024-06-16,With love on your Housewarming.
GFT101085,Birthday,Perfume,Personal Care,8.22,53,28,Acquaintance,Online,Australia,2020-08-13,With love on your Birthday.
GFT101086,Mother's Day,Perfume,Personal Care,25.7,29,1,Friend,Online,Germany,2024-04-14,Happy Mother's Day! Hope you like it.
GFT101087,Birthday,Headphones,Electronics,1182.09,28,4,Colleague,Handmade,India,2022-11-01,Congrats on your Birthday!
GFT101088,Christmas,Gift Basket,Food & Beverage,72.85,30,17,Acquaintance,Online,India,2018-04-24,Congrats on your Christmas!
GFT101089,Birthday,Headphones,Electronics,319.55,56,80,Relative,In-store,Canada,2021-07-16,Congrats on your Birthday!
GFT101090,Diwali,Sweets,Food,60.59,44,17,Friend,Online,Canada,2021-07-27,A small gift for your Diwali.
GFT101091,Mother's Day,Flowers,Flowers,167.08,30,29,Partner,Online,India,2024-06-24,Congrats on your Mother's Day!
GFT101092,Birthday,Headphones,Electronics,1063.9,30,27,Colleague,Online,UAE,2024-02-22,Congrats on your Birthday!
GFT101093,Birthday,Cake,Food,49.71,36,28,Family,Online,USA,2018-06-02,Happy Birthday! Hope you like it.
GFT101094,Anniversary,Photo Frame,Home Decor,42.09,20,23,Self,Online,Canada,2018-04-01,With love on your Anniversary.
GFT101095,Valentine's Day,Love Letter,Home Appliances,754.88,58,48,Partner,Handmade,Germany,2021-12-21,Congrats on your Valentine's Day!
GFT101096,Mother's Day,Flowers,Flowers,215.33,66,49,Colleague,In-store,India,2022-02-14,Happy Mother's Day! Hope you like it.
GFT101097,Eid,Perfume,Personal Care,56.43,67,70,Relative,Online,India,2023-04-25,Congrats on your Eid!
GFT101098,Birthday,Sunglasses,Accessories,222.41,37,61,Colleague,Online,India,2023-08-13,Happy Birthday! Hope you like it.
GFT101099,Diwali,Sweets,Food,108.82,42,29,Relative,Online,USA,2019-01-09,Happy Diwali! Hope you like it.
GFT101100,Birthday,Backpack,Bags,25.38,55,70,Relative,In-store,Australia,2021-07-07,With love on your Birthday.
GFT101101,Mother's Day,Chocolates,Food,69.93,50,28,Relative,In-store,India,2023-11-20,Congrats on your Mother's Day!
GFT101102,Diwali,Home Decor,Home Decor,43.82,34,15,Relative,In-store,Germany,2023-06-28,Wishing you a wonderful Diwali.
GFT101103,Diwali,Home Decor,Home Decor,79.93,20,38,Relative,In-store,USA,2018-05-07,A small gift for your Diwali.
GFT101104,Diwali,Lamps (Diyas),Home Decor,161.48,21,40,Relative,Online,India,2025-08-29,Congrats on your Diwali!
GFT101105,Birthday,Watch,Accessories,22.86,32,34,Partner,Online,UK,2025-10-03,Congrats on your Birthday!
GFT101106,Christmas,Gift Basket,Food & Beverage,180.34,52,39,Colleague,Online,India,2018-06-15,Wishing you a wonderful Christmas.
GFT101107,Anniversary,Perfume,Personal Care,9.93,44,62,Acquaintance,In-store,Canada,2018-06-10,Congrats on your Anniversary!
GFT101108,Birthday,Perfume,Personal Care,24.63,28,10,Family,Online,India,2020-11-22,Wishing you a wonderful Birthday.
GFT101109,Birthday,Book,Books,33.67,49,63,Self,Online,UK,2020-10-25,Happy Birthday! Hope you like it.
GFT101110,Birthday,Backpack,Bags,189.07,52,55,Acquaintance,In-store,UK,2025-09-15,Happy Birthday! Hope you like it.
